,Land Contour,Utilities,Overall Qual,Overall Cond,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,SalePrice,BsmtFin SF 2_0,Low Qual Fin SF_0,Street_pave,Lot Shape_Reg,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Feedr.1,Norm.1,PosN.1,RRNn.1,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,PreCast,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsphShn.1,Brk Cmn,BrkFace.1,CBlock.1,CmentBd,HdBoard.1,ImStucc.1,MetalSd.1,Other,Plywood.1,PreCast.1,Stone.1,Stucco.1,VinylSd.1,Wd Sdng.1,Wd Shng,BrkFace.2,Stone.2,Unknown,Fa,Gd,TA,Fa.1,Gd.1,Po,TA.1,CBlock.2,PConc,Slab,Stone.3,Wood,Fa.2,Gd.2,Po.1,TA.2,Fa.3,Gd.3,Po.2,TA.3,Gd.4,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,BLQ.1,GLQ.1,LwQ.1,Rec.1,Unf.1,GasA,GasW,Grav,OthW,Wall,Fa.4,Gd.5,Po.3,TA.4,Y,FuseF,FuseP,Mix,SBrkr,Fa.5,Gd.6,Po.4,TA.5,Maj2,Min1,Min2,Mod.1,Sal,Sev.1,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,Unf.2,Fa.6,Gd.7,Po.5,TA.6,Fa.7,Gd.8,Po.6,TA.7,P,Y.1,CWD,Con,ConLD,ConLI,ConLw,New,Oth,VWD,WD ,AdjLand,Alloca,Family,Normal,Partial,MS SubClass,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold
1250,3,1,6,5,2,1,3,1,7,1,160000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.522434921440974,0.1643076798253931,0.3876329883778143,0.8372480929334132,0.5450579616720251,-0.27866105983057204,-0.5399525906666943,-0.2986617452449135,-0.7990821218966653,-1.6284667984246004,-0.5051750040861701,1.2729680747702181,-0.09256552112641839,0.856863886401784,-0.7839495748495232,-0.2558247127900895,0.6436085973280198,0.511830869888621,-0.16919354925993615,1.799928831115728,0.8818541981867221,-1.175791695817341,-0.6183184783638455
1251,3,1,6,5,2,1,3,1,7,1,180000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05575725097940324,0.1643076798253931,-0.08598358600335104,1.004441418775343,0.8287908524966439,-0.6008912727416957,1.2251449941172718,-0.2986617452449135,-1.1859196912943617,-0.12305854009929766,-0.4279414072483637,1.2649969151579374,-0.09256552112641839,0.9096791091104899,1.174158710078678,-0.2558247127900895,0.8783343636541717,0.511830869888621,0.11668091567287364,1.799928831115728,0.46639570673942704,-0.8010925605698034,-0.6183184783638455
1252,3,1,7,5,2,1,3,1,6,0,178750,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,-0.19143591093475543,-0.32498744671755503,0.9041254232701851,0.639635591946898,-0.6008912727416957,0.0475543426628594,-0.2986617452449135,-0.6207349308107144,-0.7807887019288084,-1.287584919877861,1.5174169695468287,-0.09256552112641839,0.4845165663054072,-0.7839495748495232,-0.2558247127900895,0.7218505194367371,0.511830869888621,-0.050528677023675486,-0.7686489696843887,0.3625310838776033,0.6977039804203473,-0.6183184783638455
1253,3,1,7,5,2,0,3,1,6,1,176000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,-0.19143591093475543,-0.32498744671755503,0.8706867581017992,0.639635591946898,-0.21824289490973633,-1.0192345625934354,-0.2986617452449135,1.7907200472528473,0.7671452134113333,0.5996012289415824,-0.7729628923818498,-0.09256552112641839,-0.30771177432518165,-0.7839495748495232,-0.2558247127900895,0.6827295583823785,0.511830869888621,-0.1476181179442524,1.4387225778782116,-0.23469049757788335,-0.05169429007472805,-0.6183184783638455
1254,3,1,7,5,2,0,3,1,6,0,160000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.1643076798253931,0.20226385231207342,0.7703707625966413,0.49776914653458865,-0.07726717676111972,-1.0192345625934354,-0.2986617452449135,1.6173967207045288,0.5715271911430737,0.3779743858417901,-0.7729628923818498,-0.09256552112641839,-0.48200200926391124,-0.7839495748495232,-0.2558247127900895,0.5653666752193025,0.511830869888621,-0.050528677023675486,-0.7686489696843887,-0.23469049757788335,0.6977039804203473,-0.6183184783638455
1255,3,1,7,5,2,1,3,1,7,1,160000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.522434921440974,0.1643076798253931,0.5874301790273523,0.7369320974282553,0.45048033139715216,0.16440548292222307,-1.0192345625934354,-0.2986617452449135,-0.3519581780473799,-1.6511471488325147,-0.914848865573665,1.0072627543608585,-0.09256552112641839,0.2706149143351482,-0.7839495748495232,-0.2558247127900895,0.5262457141649438,0.511830869888621,-0.1476181179442524,0.8768461839531859,-0.7799797676024581,-0.42639342532226576,-0.6183184783638455
1256,3,1,7,5,2,1,3,1,7,1,163900,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.522434921440974,0.1643076798253931,0.06707925392910503,0.7703707625966413,0.45048033139715216,1.110956733348649,-1.0192345625934354,-0.2986617452449135,-0.3519581780473799,-1.6511471488325147,-0.8812690408615753,1.0072627543608585,-0.09256552112641839,0.29702252568950116,-0.7839495748495232,-0.2558247127900895,0.5653666752193025,0.511830869888621,-0.2015566962334618,0.23470173375315684,-0.13082587471605958,0.32300484517280964,-0.6183184783638455
1257,3,1,6,5,2,1,3,1,7,1,168000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,0.1643076798253931,-0.3939911860313672,0.8038094277650273,0.5450579616720251,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.9517346694682332,-0.17975941611908308,-0.5521867586830957,1.1720000530146615,-0.09256552112641839,0.7195443073591485,-0.7839495748495232,-0.2558247127900895,0.6044876362736611,0.511830869888621,-0.2015566962334618,2.1410680702844935,1.4011773124958409,0.32300484517280964,-0.6183184783638455
1258,3,1,8,5,1,1,2,1,5,0,170000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,0.1643076798253931,-1.6357448403194688,0.5697387715863255,0.16674744057253343,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,1.381275087435805,0.3050330738500822,0.045534121192101644,-0.7729628923818498,-0.09256552112641839,-0.7434373616720056,-0.7839495748495232,-0.2558247127900895,0.3697618699475092,0.511830869888621,0.17061949396208304,-0.7686489696843887,1.1415157553412814,1.4471022509154228,-0.6183184783638455
1259,3,1,7,5,2,0,3,1,6,1,207500,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.3891456032872576,0.1643076798253931,-1.2072943498527988,0.5028614412495536,0.07216981029766052,-0.6008912727416957,1.1143432479191542,0.8658565458155104,-0.8643923608858868,0.6338981547648376,0.38804833325541704,1.6183849913023853,-0.09256552112641839,1.9026052960341613,1.174158710078678,-0.2558247127900895,0.2523989867844333,0.511830869888621,0.7963070021169121,1.4286890708438362,-0.7799797676024581,1.072403115667885,-0.6183184783638455
1260,3,1,8,5,2,0,2,1,5,0,182000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,-1.620219097422053,-1.3082907319393784,0.6366161019230975,0.26132507084740636,-0.6008912727416957,-0.38019193335778056,-0.2986617452449135,0.9894136535004763,0.5658571035410951,0.3511105260721183,-0.7729628923818498,-0.09256552112641839,-0.5031280983473936,1.174158710078678,-0.2558247127900895,0.4088828310018679,0.511830869888621,0.2731027927115809,-0.7686489696843887,2.0243650496667835,1.4471022509154228,-0.6183184783638455
1261,2,1,8,5,1,0,1,1,4,1,212000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,-1.7916730798005287,-1.1897297616638285,0.7034934322598694,0.3559027011222793,-0.6008912727416957,1.3668681578590502,-0.2986617452449135,-0.34693431350974746,0.9797734984855286,0.8279440369837927,-0.7729628923818498,-0.09256552112641839,-0.12814001711558154,1.174158710078678,-0.2558247127900895,0.4871247531105852,0.511830869888621,0.2946782240272647,-0.7686489696843887,0.8818541981867221,0.6977039804203473,-0.6183184783638455
1262,2,1,8,6,2,0,2,1,7,1,392000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8775980899437384,-0.3628898933132311,-0.25786562756684683,1.2719507401224308,1.1598125584586991,-0.6008912727416957,1.4158270689698462,-0.2986617452449135,-0.12588427385392098,1.2831231851913807,1.157026319162272,-0.7729628923818498,-0.09256552112641839,0.1306545741570775,1.174158710078678,-0.2558247127900895,1.1521810910346824,0.511830869888621,0.7423684238277026,0.636042015128175,-0.7799797676024581,1.4471022509154228,-0.6183184783638455
1263,3,1,6,7,2,0,3,1,7,1,182900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.1643076798253931,1.140087400258884,0.4025454457443957,-0.06969663511464885,2.520713914834815,0.7278255286233952,-0.2986617452449135,0.5975522195651476,1.3426591050121552,1.2275439510576607,-0.7729628923818498,-0.09256552112641839,0.18611055800121873,-0.7839495748495232,-0.2558247127900895,0.13503610362135732,0.511830869888621,0.2029826409356087,-0.7686489696843887,-0.7799797676024581,-0.8010925605698034,-0.6183184783638455
1264,3,1,6,5,2,0,3,1,5,0,174000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8775980899437384,0.1643076798253931,0.642633170478402,0.5028614412495536,0.07216981029766052,-0.6008912727416957,-0.3595776549953401,-0.2986617452449135,1.2657262030702594,0.9003922720578291,0.7036986855490606,-0.7729628923818498,-0.09256552112641839,-0.22584817912668748,1.174158710078678,-0.2558247127900895,0.2523989867844333,0.511830869888621,0.2731027927115809,-0.7686489696843887,-0.7799797676024581,-0.8010925605698034,-0.6183184783638455
1265,3,1,6,7,3,1,3,1,7,1,178000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.522434921440974,0.665834000957623,0.9970614678629827,0.5028614412495536,0.9706572979089532,0.1442660946152778,-1.0192345625934354,-0.2986617452449135,0.15294020798467833,-1.081303344833671,0.22014920969496832,1.161371840198287,-0.09256552112641839,1.3163563239675256,-0.7839495748495232,-0.2558247127900895,0.2523989867844333,0.511830869888621,0.2569212192248181,1.9203309155282335,2.128229672528607,-1.9251899663124166,-0.6183184783638455
1266,3,1,7,7,2,1,3,1,6,1,176000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,0.665834000957623,0.9970614678629827,0.4025454457443957,0.9706572979089532,2.4804351382209244,-0.19208664330051117,-0.2986617452449135,-0.3017195326710557,-0.6843972126951733,-1.173413515856756,1.2304552235047206,-0.09256552112641839,0.28910024228319525,-0.7839495748495232,-0.2558247127900895,0.13503610362135732,0.511830869888621,0.2946782240272647,0.9069467050563124,1.0895834439103695,-1.175791695817341,-0.6183184783638455
1267,3,1,7,6,2,0,3,1,7,1,213000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,1.5231039128500015,1.0626150202111042,0.3022294502392378,0.11945862543509697,0.07377823554096952,2.4027356455716844,-0.2986617452449135,-0.8116417832407463,1.5949780033002003,1.9797320246084709,-0.7729628923818498,-0.09256552112641839,0.777641052338725,1.174158710078678,-0.2558247127900895,0.017673220458281364,0.511830869888621,1.260178775404113,-0.7686489696843887,-0.7799797676024581,1.072403115667885,-0.6183184783638455
1268,3,1,7,6,2,1,3,1,8,1,190000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,1.4659525853905095,0.9537773041115913,0.26879078507085186,-0.2588518956643947,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.7131011039306933,-0.4490885772130638,0.2906668415903568,1.3739360965257745,-0.09256552112641839,1.5830731986464903,-0.7839495748495232,-0.2558247127900895,-0.021447740596077288,0.511830869888621,0.5643711154733116,-0.7686489696843887,-0.7799797676024581,1.8218013861629605,-0.6183184783638455
1269,3,1,6,6,2,0,3,1,6,1,148000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.522434921440974,0.1643076798253931,0.4654190217861116,0.3022294502392378,-0.2115630805269582,1.7453474650174237,0.5397202385661258,-0.2986617452449135,-0.24394509048828286,0.18596123420853286,-0.14251289719560092,-0.7729628923818498,-0.09256552112641839,-0.8913199852563821,-0.7839495748495232,3.740085237691731,0.017673220458281364,0.511830869888621,0.7261868503409399,-0.7686489696843887,-0.7799797676024581,0.32300484517280964,-0.6183184783638455
